index,question_id,question_language,question_tom_type,question_tom_order,question_type,answer_correct,content,is_correct,has_correct_reasoning,is_beyond_scope,has_grammatical_error,needs_debating
789,10_TR-2,Turkish,Explanation,2,Open-ended,"Çünkü sınıftan ayrılmadan önce Selin ona kermesten çikolatalı kek alacağını söylemişti, ve de Selin onunla Okan arasında geçen etkileşimden haberdar olmadığı için, Selin, Ece'nin ona dediği şeye inandığı varsayımını yapar.","Selin, Ece'nin bunu zannettiğini düşünüyor çünkü Selin, Ece'ye kermese gidip çikolatalı kek alacağını söylemişti. Ece'nin, Selin'in kermesten çikolatalı kek alacağını düşünmesi için bir nedeni vardı, çünkü Selin'in ayrılmadan önceki son sözleri bu yöndeydi. Selin, kermeste çikolatalı kek olmadığını öğrendikten sonra tarçınlı kurabiye aldı, ancak bu bilgiyi Ece ile henüz paylaşmadığı için Ece'nin hala Selin'in çikolatalı kek alacağını düşündüğünü varsayıyor.",TRUE,TRUE,,,
790,10_TR-2,Turkish,Explanation,2,Open-ended,"Çünkü sınıftan ayrılmadan önce Selin ona kermesten çikolatalı kek alacağını söylemişti, ve de Selin onunla Okan arasında geçen etkileşimden haberdar olmadığı için, Selin, Ece'nin ona dediği şeye inandığı varsayımını yapar.","Selin, Ece'nin bunu zannettiğini düşünüyor çünkü Selin, sınıftan ayrılmadan önce Ece'ye kermese gidip çikolatalı kek alacağını söylemişti. Bu nedenle, Selin'in ayrıldıktan sonra Ece ile konuşmadığı ve kermeste çikolatalı kek olmadığını Ece'ye bildirmediği varsayılarak, Selin Ece'nin hala kendisinin çikolatalı kek alacağını düşündüğünü varsayabilir. Selin, Ece'nin Okan'dan kermeste sadece ballı çörek olduğunu öğrendiğinden habersiz olduğu için, Ece'nin hala kermeste çikolatalı kek olduğunu ve Selin'in onu alacağını düşündüğünü zannediyor olabilir.",TRUE,TRUE,,,
791,10_TR-2,Turkish,Explanation,2,Open-ended,"Çünkü sınıftan ayrılmadan önce Selin ona kermesten çikolatalı kek alacağını söylemişti, ve de Selin onunla Okan arasında geçen etkileşimden haberdar olmadığı için, Selin, Ece'nin ona dediği şeye inandığı varsayımını yapar.","Selin, Ece'nin bunu zannettiğini düşünüyor çünkü Selin, Ece'ye kermese gidip çikolatalı kek alacağını söylemişti. Ece'nin, Selin'in söylediği şeyi hatırlayarak, Selin'in kermesten çikolatalı kek alacağını düşünmesi mantıklıdır. Selin, kermeste çikolatalı kek olmadığını öğrendikten sonra tarçınlı kurabiye aldı, ancak bu bilgiyi Ece ile paylaşmadığı için Ece'nin hala Selin'in çikolatalı kek alacağını düşündüğünü varsayabilir.",TRUE,TRUE,,,
792,10_TR-2,Turkish,Explanation,2,Open-ended,"Çünkü sınıftan ayrılmadan önce Selin ona kermesten çikolatalı kek alacağını söylemişti, ve de Selin onunla Okan arasında geçen etkileşimden haberdar olmadığı için, Selin, Ece'nin ona dediği şeye inandığı varsayımını yapar.","Selin, Ece'nin bunu zannettiğini düşünüyor çünkü Selin, Ece'ye kermese gidip çikolatalı kek alacağını söylemişti. Selin sınıftan ayrıldıktan sonra Ece ile konuşan başka birisi olmadığı için, Selin'in Ece'nin hala kendisinin çikolatalı kek alacağını düşündüğünü varsayması mantıklıdır. Selin, kermeste çikolatalı kek olmadığını öğrendikten sonra bile, Ece'nin bu bilgiden haberdar olmadığını ve hala ilk söylediği şeye göre beklenti içinde olduğunu düşünüyor olabilir.",TRUE,TRUE,,,
793,11_TR-2,Turkish,Belief,1,Closed-ended,ballı çörek,"Ece, Selin'in kermesten tarçınlı kurabiye satın aldığını zannediyor.",FALSE,,,,
794,11_TR-2,Turkish,Belief,1,Closed-ended,ballı çörek,"Ece, Selin'in kermesten çikolatalı kek satın aldığını zannediyor.",FALSE,,,,
795,11_TR-2,Turkish,Belief,1,Closed-ended,ballı çörek,"Ece, Selin'in kermesten ballı çörek satın aldığını zannediyor. Çünkü Okan, Ece'ye kermeste sadece ballı çörek olduğunu söylemişti ve Ece de Selin'in kermese bir şey almak için gittiğini biliyordu. Bu yüzden Ece, Selin'in kermesten ballı çörek aldığını düşünüyor olabilir.",TRUE,TRUE,,,
796,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hayır, Selin Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilmiyor. Selin, Ece'ye çikolatalı kek alacağını söyledikten sonra sınıftan ayrılıyor ve sonrasında Okan gelip Ece'ye kermeste sadece ballı çörek olduğunu söylüyor. Bu yüzden Selin, Okan'ın Ece'ye çikolatalı kek olmadığını söylediğini bilmiyor.",TRUE,TRUE,,,
797,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hayır, Selin Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilmiyor. Selin sınıftan ayrıldıktan sonra Okan'ın gelip Ece ile konuştuğu ve kermeste sadece ballı çörek olduğunu söylediği bilgisine sahip değil. Bu yüzden Selin, Ece'nin hala kendisinin çikolatalı kek alacağını düşündüğünü varsayıyor.",TRUE,TRUE,,,
798,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Verilen bilgilere göre, Selin'in Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilip bilmediği hakkında bir bilgi verilmemiştir. Selin sadece kermeste çikolatalı kek olmadığını öğrenmiş ve tarçınlı kurabiye almıştır. Okan'ın Ece ile yaptığı konuşma Selin orada yokken gerçekleşmiştir, bu yüzden Selin'in bu konuşmadan haberdar olduğunu varsayamayız. Dolayısıyla, Selin'in Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilip bilmediği konusunda net bir cevap veremeyiz.",TRUE,TRUE,,,
799,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Verilen bilgilere göre, Selin Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilmiyor. Selin sınıftan ayrıldıktan sonra Okan gelmiş ve Ece'ye kermeste sadece ballı çörek olduğunu söylemiştir. Selin'in bu konuşmadan haberdar olduğuna dair bir bilgi verilmemiştir. Bu nedenle, Selin'in Ece'nin ne düşündüğü hakkında yalnızca kendi Ece'ye söylediklerine dayanarak varsayımlarda bulunduğunu söyleyebiliriz. Selin, Ece'nin hala kendisinin çikolatalı kek alacağını düşündüğünü varsayıyor olabilir.",TRUE,TRUE,,,
800,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hayır, Selin Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilmiyor. Selin, Ece'ye kermeste çikolatalı kek alacağını söyledikten sonra sınıftan ayrılıyor ve sonrasında Okan gelip Ece'ye kermeste sadece ballı çörek olduğunu söylüyor. Selin bu bilgiye sahip değil, bu yüzden Ece'nin Okan'ın söylediğiyle çikolatalı kek olmadığını bilmesi mümkün değil.",TRUE,TRUE,,,
801,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hayır, Selin Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilmiyor. Selin sınıftan ayrıldıktan sonra Okan sınıfa gelmiş ve Ece'ye kermeste sadece ballı çörek olduğunu söylemiş. Bu bilgi alışverişi Selin orada yokken gerçekleştiği için Selin'in bu konuşmadan haberi olamaz. Bu yüzden Selin, Ece'nin hala kendisinin çikolatalı kek alacağını düşündüğünü varsayıyor.",TRUE,TRUE,,,
802,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hayır, Selin Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilmiyor. Selin sınıftan ayrıldıktan sonra Okan gelmiş ve Ece'ye kermeste sadece ballı çörek olduğunu söylemiş. Bu bilgi alışverişi Selin orada yokken gerçekleştiği için Selin'in bu konuşmadan haberi olmaz. Bu yüzden Selin, Ece'nin hala onun çikolatalı kek alacağını düşündüğünü varsayıyor.",TRUE,TRUE,,,
803,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Verdiğiniz bilgilere göre, Selin'in Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilip bilmediği hakkında bir bilgi verilmemiş. Selin sadece kermeste çikolatalı kek olmadığını öğrenip tarçınlı kurabiye aldığı bilgisini paylaşmıştık. Eğer Selin, Okan'ın Ece ile olan konuşmasına şahit olmadıysa veya Okan'dan duymadıysa, Selin'in Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilmesi beklenmez. Dolayısıyla, Selin'in bu bilgiyi biliyor olduğunu varsayamayız.",TRUE,TRUE,,,
804,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Verilen bilgilere göre, Selin'in Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilip bilmediği hakkında bir bilgi verilmemiştir. Selin sadece kermeste çikolatalı kek olmadığını öğrendiği ve tarçınlı kurabiye aldığı bilgisini içeren bir durum anlatılmıştır. Okan'ın Ece'ye kermeste sadece ballı çörek olduğunu söylediği bilgisi verilmiş, ancak Selin'in bu konuşmadan haberdar olup olmadığı belirtilmemiştir. Dolayısıyla, Selin'in Okan'ın Ece'ye ne söylediğini bilip bilmediği konusunda bir varsayımda bulunmak mümkün değildir.",TRUE,TRUE,,,
805,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Verilen bilgilere göre, Selin'in Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilip bilmediği belirtilmemiştir. Selin sadece kermeste çikolatalı kek olmadığını öğrendiği ve tarçınlı kurabiye aldığı bilgisini içerir. Okan'ın Ece ile yaptığı konuşmanın detayları Selin ile paylaşılmadığı için, Selin'in Okan'ın Ece'ye ne söylediğini bilip bilmediğini kesin olarak söyleyemeyiz. Ancak, soru sadece verilen bilgilere dayanarak cevaplanacaksa, Selin'in Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilmediğini varsayabiliriz.",TRUE,TRUE,,,
806,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Verilen bilgilere göre, Selin Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilmiyor. Selin sınıftan ayrıldıktan sonra Okan gelmiş ve Ece'ye kermeste sadece ballı çörek olduğunu söylemiş. Selin bu konuşmanın bir parçası değildi ve Okan'ın Ece'ye ne söylediği hakkında bilgilendirilmediği belirtilmemiş. Bu nedenle, Selin'in Ece'nin ne düşündüğü hakkında sadece kendi Ece'ye söyledikleri üzerinden bir varsayımda bulunabileceği anlaşılıyor. Selin'in Ece'ye çikolatalı kek alacağını söylediği ve Ece'nin de bu bilgiye dayanarak Selin'in çikolatalı kek alacağını düşündüğü varsayılabilir.",TRUE,TRUE,,,
807,14_TR-2,Turkish,Belief,1,Closed-ended,ballı çörek,Okan kermeste sadece ballı çörek satıldığını zannediyor.,TRUE,,,,
808,15_EN,English,Thought,1,Closed-ended,cat,Rebecca thinks that her mother got her a cat for her birthday.,TRUE,,,,
809,15_EN,English,Thought,1,Closed-ended,cat,cat,TRUE,,,,
810,16_EN,English,Explanation,1,Open-ended,"Because she saw the cat hidden inside a box in the cupboard, which she assumes to be her mother's birthday gift.","Rebecca thinks her mother got her a cat for her birthday because she heard a sound coming from the cupboard in the kitchen and, upon investigating, found a cat hidden inside a box. This discovery led her to believe that her mother had secretly arranged the surprise, fulfilling her wish for a cat instead of a toy.",TRUE,TRUE,,,
811,16_EN,English,Explanation,1,Open-ended,"Because she saw the cat hidden inside a box in the cupboard, which she assumes to be her mother's birthday gift.","Rebecca thinks her mother got her a cat for her birthday because when she went to the kitchen to pick up her lunch box, she heard a sound coming from the cupboard. Upon opening the cupboard, she found a cat hidden inside a box. This unexpected discovery led her to believe that her mother had secretly arranged for the cat to be there as a surprise birthday gift, despite having told her that she got her a toy.",TRUE,TRUE,,,
812,16_EN,English,Explanation,1,Open-ended,"Because she saw the cat hidden inside a box in the cupboard, which she assumes to be her mother's birthday gift.","Rebecca thinks so because she heard a sound coming from the cupboard, and when she opened it, she saw a cat hidden inside a box. She believes that her mother got her the cat as a surprise birthday gift instead of a toy.",TRUE,TRUE,,,
813,16_EN,English,Explanation,1,Open-ended,"Because she saw the cat hidden inside a box in the cupboard, which she assumes to be her mother's birthday gift.","Rebecca thinks so because she heard a sound coming from the cupboard, and when she opened it, she saw a cat hidden inside a box. She believes that her mother got her the cat as a surprise birthday gift.",TRUE,TRUE,,,
814,16_EN,English,Explanation,1,Open-ended,"Because she saw the cat hidden inside a box in the cupboard, which she assumes to be her mother's birthday gift.","Rebecca thinks her mother got her a cat for her birthday because she heard a sound coming from the cupboard in the kitchen and, upon investigating, found a cat hidden inside a box. This discovery led her to believe that her mother had secretly arranged the surprise, fulfilling her wish for a cat instead of a toy for her birthday.",TRUE,TRUE,,,
815,16_EN,English,Explanation,1,Open-ended,"Because she saw the cat hidden inside a box in the cupboard, which she assumes to be her mother's birthday gift.","Rebecca thinks her mother got her a cat for her birthday because when she went to the kitchen to pick up her lunch box, she heard a sound coming from the cupboard. Upon opening the cupboard, she found a cat hidden inside a box. This unexpected discovery led her to believe that her mother had secretly arranged for the cat to be there as a surprise birthday gift, despite having told her that she got her a toy. The presence of the cat in a box, which is a common way to present a pet as a gift, reinforced Rebecca's belief that the cat was intended for her.",TRUE,TRUE,,,
816,16_EN,English,Explanation,1,Open-ended,"Because she saw the cat hidden inside a box in the cupboard, which she assumes to be her mother's birthday gift.","Rebecca thinks her mother got her a cat for her birthday because she heard a sound coming from the cupboard in the kitchen and, upon investigating, found a cat hidden inside a box. This discovery led her to believe that her mother had secretly arranged the cat as a surprise gift for her birthday, despite having told her that she got her a toy.",TRUE,TRUE,,,
817,16_EN,English,Explanation,1,Open-ended,"Because she saw the cat hidden inside a box in the cupboard, which she assumes to be her mother's birthday gift.","Rebecca thinks her mother got her a cat for her birthday because when she went to the kitchen to pick up her lunch box, she heard a sound coming from the cupboard. Upon opening the cupboard, she found a cat hidden inside a box. This unexpected discovery led her to believe that her mother had secretly arranged for the cat to be there as a surprise birthday gift, despite having told her that she got her a toy. The presence of the cat in a box, especially around the time of her birthday, seemed like a deliberate attempt to surprise her with the very gift she had asked for.",TRUE,TRUE,,,
818,16_EN,English,Explanation,1,Open-ended,"Because she saw the cat hidden inside a box in the cupboard, which she assumes to be her mother's birthday gift.","Rebecca thinks her mother got her a cat for her birthday because she heard a sound coming from the cupboard in the kitchen and, upon investigating, found a cat hidden inside a box. This discovery led her to believe that her mother had secretly arranged the surprise, intending to give her the cat as a birthday gift instead of a toy.",TRUE,TRUE,,,
819,16_EN,English,Explanation,1,Open-ended,"Because she saw the cat hidden inside a box in the cupboard, which she assumes to be her mother's birthday gift.","Rebecca thinks her mother got her a cat for her birthday because she heard a sound coming from the cupboard in the kitchen and, upon investigating, found a cat hidden inside a box. This discovery led her to believe that her mother had secretly arranged the surprise, despite telling her that she got her a toy, to make her birthday special.",TRUE,TRUE,,,
820,17_EN,English,Reality,0,Closed-ended,cat,Rebecca's mother got Rebecca a toy for her birthday.,FALSE,,,,
821,17_EN,English,Reality,0,Closed-ended,cat,Rebecca’s mother got Rebecca a toy for her birthday.,FALSE,,,,
822,17_EN,English,Reality,0,Closed-ended,cat,toy,FALSE,,,,
823,18_EN,English,Thought,1,Closed-ended,toy,"According to Rebecca's mother, Rebecca thinks that she will get a toy for her birthday.",TRUE,,,,
