,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes
254,3,Second Order,114,3B-TR/54,3B-TR,54,3B,Unexpected Contents,The Kitten,Melis’in doğum günü yaklaşmaktadır. Annesinden doğum gününde ona oyuncak değil de bir kedi almasını ister. Ancak annesi Melis’e bir oyuncak aldığını söyler. Melis okula gitmek için hazırlanırken mutfağa beslenme çantasını almaya gider. O sırada dolaptan bir ses gelir. Melis dolabın kapağını açar. Kutu içinde saklı kediyi görür. Annesinin ona hediye olarak oyuncak yerine aslında onu aldığını ancak sürpriz yapmak için dolapta sakladığını düşünür. Melis okula gittikten sonra Melis’in babası mutfağa girer. Sürpriz hediyeden haberi olmadığı için komşularının kedisinin kaçıp mutfaklarına girdiğini düşünür. Onu alır ve komşularına götürür.,Turkish,"Second Order: The Kitten (Turkish, FBV San)",Turkish,,1.0,"15_TR-3, 16_TR-3, 17_TR, 18_TR-3, 19_TR, 20_TR-3",6,Turkish,Yardımsever bir asistansın.,2,17_TR,17,Melis’in annesi doğum günü içim Melis’e {CEVAP} aldı.,"kedi, oyuncak",Closed-ended,Turkish,,,0,Reality,122,kedi,chatcmpl-9IMSZ4hrFqtgYazpjYl5dXkjbxg5C,length,0,2,-0.52437,2,-0.52437,1,-0.89694196, ,-9.437191,K,-10.389268,3,-11.160935,0,-11.382249,"
",-11.40047,**,-11.557184,Mel,-11.91394,Ö,-12.292568,O,-12.353125,Y,-12.417372,"""",-12.523848,B,-12.550607,Ç,-12.603137,A,-12.605591,-,-12.609815,4,-12.960638,Al,-13.250264,k,-13.252278,2,assistant,1714163267,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,402,403,113,,,,,,,,
255,3,Second Order,114,3B-TR/54,3B-TR,54,3B,Unexpected Contents,The Kitten,Melis’in doğum günü yaklaşmaktadır. Annesinden doğum gününde ona oyuncak değil de bir kedi almasını ister. Ancak annesi Melis’e bir oyuncak aldığını söyler. Melis okula gitmek için hazırlanırken mutfağa beslenme çantasını almaya gider. O sırada dolaptan bir ses gelir. Melis dolabın kapağını açar. Kutu içinde saklı kediyi görür. Annesinin ona hediye olarak oyuncak yerine aslında onu aldığını ancak sürpriz yapmak için dolapta sakladığını düşünür. Melis okula gittikten sonra Melis’in babası mutfağa girer. Sürpriz hediyeden haberi olmadığı için komşularının kedisinin kaçıp mutfaklarına girdiğini düşünür. Onu alır ve komşularına götürür.,Turkish,"Second Order: The Kitten (Turkish, FBV San)",Turkish,,1.0,"15_TR-3, 16_TR-3, 17_TR, 18_TR-3, 19_TR, 20_TR-3",6,Turkish,Yardımsever bir asistansın.,3,18_TR-3,18,"Melis’in annesine göre, Melis doğum günü hediyesi olarak {CEVAP} alacağını sanıyor.","kedi, oyuncak",Closed-ended,Turkish,,1.0,2,Thought,187,oyuncak,chatcmpl-9IMSagRccaSZ8iyqB1QrNEYKYu6x8,length,0,1,-0.009286959,1,-0.009286959,2,-4.6885624, ,-11.606234,K,-11.866297,Mel,-11.890331,"
",-12.399179,3,-12.864794,Ö,-13.145216,0,-13.357925,Y,-13.773324,B,-13.975837,Ç,-14.126621,**,-14.382757,Do,-14.465644,"""",-14.615262,Tam,-14.911749,Bu,-15.044566,O,-15.086916,Son,-15.104165,Ben,-15.208827,1,assistant,1714163268,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,479,480,113,,,,,,,,
256,3,Second Order,114,3B-TR/54,3B-TR,54,3B,Unexpected Contents,The Kitten,Melis’in doğum günü yaklaşmaktadır. Annesinden doğum gününde ona oyuncak değil de bir kedi almasını ister. Ancak annesi Melis’e bir oyuncak aldığını söyler. Melis okula gitmek için hazırlanırken mutfağa beslenme çantasını almaya gider. O sırada dolaptan bir ses gelir. Melis dolabın kapağını açar. Kutu içinde saklı kediyi görür. Annesinin ona hediye olarak oyuncak yerine aslında onu aldığını ancak sürpriz yapmak için dolapta sakladığını düşünür. Melis okula gittikten sonra Melis’in babası mutfağa girer. Sürpriz hediyeden haberi olmadığı için komşularının kedisinin kaçıp mutfaklarına girdiğini düşünür. Onu alır ve komşularına götürür.,Turkish,"Second Order: The Kitten (Turkish, FBV San)",Turkish,,1.0,"15_TR-3, 16_TR-3, 17_TR, 18_TR-3, 19_TR, 20_TR-3",6,Turkish,Yardımsever bir asistansın.,4,19_TR,19,Melis’in annesi Melis’in kediyi gördüğünü biliyor mu?,"Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,125,Hayır,chatcmpl-9IMSapFSHbVXfSkRYz5VCrUpB6yam,length,0,2,-0.042452414,2,-0.042452414,1,-3.1864552,E,-8.617528,3,-11.467639, ,-12.068386,Ev,-12.160351,Do,-12.229124,Hay,-12.333867,"
",-12.418326,Y,-12.530533,B,-13.093602,-,-13.317583,**,-13.348384,\xc5,-13.622341,"""",-13.732182,0,-13.7791815,4,-13.839181,H,-14.172301,İ,-14.220189,Ç,-14.281768,2,assistant,1714163268,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,536,537,113,,,,,,,,
257,3,Second Order,114,3B-TR/54,3B-TR,54,3B,Unexpected Contents,The Kitten,Melis’in doğum günü yaklaşmaktadır. Annesinden doğum gününde ona oyuncak değil de bir kedi almasını ister. Ancak annesi Melis’e bir oyuncak aldığını söyler. Melis okula gitmek için hazırlanırken mutfağa beslenme çantasını almaya gider. O sırada dolaptan bir ses gelir. Melis dolabın kapağını açar. Kutu içinde saklı kediyi görür. Annesinin ona hediye olarak oyuncak yerine aslında onu aldığını ancak sürpriz yapmak için dolapta sakladığını düşünür. Melis okula gittikten sonra Melis’in babası mutfağa girer. Sürpriz hediyeden haberi olmadığı için komşularının kedisinin kaçıp mutfaklarına girdiğini düşünür. Onu alır ve komşularına götürür.,Turkish,"Second Order: The Kitten (Turkish, FBV San)",Turkish,,1.0,"15_TR-3, 16_TR-3, 17_TR, 18_TR-3, 19_TR, 20_TR-3",6,Turkish,Yardımsever bir asistansın.,5,20_TR-3,20,Melis’in babası kediyi görünce ne sanıyor?,"Melis'in annesinin hediyesi, komşunun kedisi",Closed-ended,Turkish,,1.0,1,Thought,188,Komşularının kedisinin kaçıp kendi mutfaklarına girdiğini düşünür.,chatcmpl-9IMSaU00ZqVvnpVgP9mBj67nMxmkS,length,0,2,-0.03022514,2,-0.03022514,1,-3.5183651,"
",-9.567636, ,-10.44439,**,-12.777674,-,-12.81925,3,-12.873997,Mel,-13.392965,"

",-13.409989,K,-13.7708,"""",-13.827381,Ç,-14.065418,İ,-14.358194,B,-14.460352,Kom,-14.832963,4,-15.021013,E,-15.079929,#,-15.128766,0,-15.187234,M,-15.225637,2,assistant,1714163268,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,599,600,113,,,,,,,,
258,3,Second Order,115,4A-TR/55,4A-TR,55,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV San)",Turkish,,1.0,"21_TR-3, 22_TR-3, 23_TR, 24_TR, 25_TR, 26_TR-3, 27_TR, 28_TR-3",6,Turkish,Yardımsever bir asistansın.,0,21_TR-3,21,"Burak, Nihal’in turtayı aramak için {CEVAP} içine bakacağını sanıyor.","dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,1.0,2,Belief,189,dolabın,chatcmpl-9IMSbqMqwzAk4YT3NhkrsZpUcZKVS,length,0,3,-0.06465116,3,-0.06465116,2,-2.9176786,1,-4.9545417,Do,-7.102962,Ç,-9.100506,C,-9.18186,Y,-9.662197,R,-10.197931,4,-10.238655,Bu,-10.491154,**,-10.660885,Bur,-10.671711,Ben,-10.766155,B,-10.987734, ,-11.006357,Ö,-11.218105,İ,-11.247091,Ba,-11.536274,Son,-11.554907,S,-11.575405,3,assistant,1714163269,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,350,351,114,,,,,,,,
259,3,Second Order,115,4A-TR/55,4A-TR,55,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV San)",Turkish,,1.0,"21_TR-3, 22_TR-3, 23_TR, 24_TR, 25_TR, 26_TR-3, 27_TR, 28_TR-3",6,Turkish,Yardımsever bir asistansın.,2,23_TR,23,"Nihal, Burak'ın turtayı sepete koyduğunu biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,140,Evet,chatcmpl-9IMSbiCgXnLjFK456EoeeYpm5harh,length,0,2,-0.03573351,2,-0.03573351,1,-3.3615143,E,-8.653888, ,-9.899425,Hay,-10.012057,Ev,-10.124352,3,-10.7023945,Y,-11.624413,Do,-11.665653,"
",-11.809631,-,-12.002894, Ev,-12.078049,4,-12.191283,"""",-12.992441,B,-13.01162,**,-13.0132065,0,-13.0286665,EV,-13.149544,5,-13.201852,H,-13.507378,2,assistant,1714163269,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,410,411,114,,,,,,,,
260,3,Second Order,115,4A-TR/55,4A-TR,55,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV San)",Turkish,,1.0,"21_TR-3, 22_TR-3, 23_TR, 24_TR, 25_TR, 26_TR-3, 27_TR, 28_TR-3",6,Turkish,Yardımsever bir asistansın.,3,24_TR,24,"Burak, Nihal'in onu turtayı sepete koyarken gördüğünü biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,141,Hayır,chatcmpl-9IMScF9dV8vMdouW6gtB5DjVuAaXV,length,0,2,-0.09661673,2,-0.09661673,1,-2.3862934, ,-10.036051,3,-10.805631,"
",-11.169256,-,-11.74582,E,-11.810095,0,-12.530093,Hay,-12.647875,4,-12.9935665,Y,-13.62495,Ç,-13.724205,B,-13.749807,"

",-13.80561,"""",-13.867259,5,-13.870599,**,-14.130006,#,-14.237823,İ,-14.290919,Ö,-14.320924,2,assistant,1714163270,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,476,477,114,,,,,,,,
261,3,Second Order,115,4A-TR/55,4A-TR,55,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV San)",Turkish,,1.0,"21_TR-3, 22_TR-3, 23_TR, 24_TR, 25_TR, 26_TR-3, 27_TR, 28_TR-3",6,Turkish,Yardımsever bir asistansın.,4,25_TR,25,Turta aslında {CEVAP} içinde bulunmaktadır.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,0,Reality,142,çekmecenin,chatcmpl-9IMScJGa7jMFhaWFGmIVI49vqbxoi,length,0,3,-0.08682951,3,-0.08682951,1,-3.1497128,2,-3.2162926, ,-8.978141,4,-10.551124,Ç,-11.946581,0,-12.21027,**,-12.367092,"
",-12.634455,5,-12.843164,-,-12.872623,İ,-13.310835,"""",-13.711618,Do,-13.874207,Ö,-14.052667,Y,-14.094884, Ç,-14.200272,7,-14.225643,Bu,-14.363491,6,-14.459567,3,assistant,1714163270,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,548,549,114,,,,,,,,
262,3,Second Order,115,4A-TR/55,4A-TR,55,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV San)",Turkish,,1.0,"21_TR-3, 22_TR-3, 23_TR, 24_TR, 25_TR, 26_TR-3, 27_TR, 28_TR-3",6,Turkish,Yardımsever bir asistansın.,5,26_TR-3,26,Nihal turtanın {CEVAP} içinde olduğunu sanıyor.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,1.0,1,Belief,191,sepetin,chatcmpl-9IMSdZpNsJbAwoJEMyfnnghrDUGxl,length,0,2,-0.25296554,2,-0.25296554,1,-1.686525,3,-3.2654643, ,-9.331789,4,-10.906999,"
",-11.5077,0,-11.60829,Ç,-12.348296,-,-12.416643,5,-12.438927,**,-13.100617,6,-13.310349,İ,-13.572249,Y,-13.621591,"""",-13.845433,7,-14.260584,Do,-14.45647,ç,-14.514556,\xc5,-14.517798,D,-14.706359,2,assistant,1714163271,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,621,622,114,,,,,,,,
263,3,Second Order,115,4A-TR/55,4A-TR,55,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV San)",Turkish,,1.0,"21_TR-3, 22_TR-3, 23_TR, 24_TR, 25_TR, 26_TR-3, 27_TR, 28_TR-3",6,Turkish,Yardımsever bir asistansın.,6,27_TR,27,Nihal turtayı {CEVAP} içinde arayacak.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,1,Action,145,sepetin,chatcmpl-9IMSdkZMmiHLFd94J1gBn3ur5YQts,length,0,3,-0.118679054,3,-0.118679054,2,-2.6070595,1,-3.2684479,4,-10.830985, ,-10.929197,Ç,-11.80197,5,-11.990468,Do,-12.841414,**,-12.894273,İ,-12.897206,Y,-12.968578,6,-13.257354,N,-13.308514,B,-13.659501,-,-13.785052,Ben,-13.833556,"
",-13.90811,0,-13.9239025,D,-14.038989,S,-14.144342,3,assistant,1714163271,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,692,693,114,,,,,,,,
264,3,Second Order,115,4A-TR/55,4A-TR,55,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV San)",Turkish,,1.0,"21_TR-3, 22_TR-3, 23_TR, 24_TR, 25_TR, 26_TR-3, 27_TR, 28_TR-3",6,Turkish,Yardımsever bir asistansın.,7,28_TR-3,28,Burak turtanın {CEVAP} içinde olduğunu sanıyor.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,1.0,1,Belief,192,sepetin,chatcmpl-9IMSdYicLlf5KkddisCqLBKuTvMNd,length,0,2,-0.13500088,2,-0.13500088,1,-2.5160472,3,-3.0923946, ,-9.967143,4,-10.359672,0,-11.449746,5,-12.19556,-,-12.806527,"
",-13.195235,**,-13.338531,6,-13.831647,7,-14.306421,Ç,-14.447222,"""",-14.5787325,İ,-14.796283,9,-14.799944,***,-15.177758,8,-15.580133,_,-15.601289,10,-15.601772,2,assistant,1714163271,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,764,765,114,,,,,,,,
265,3,Second Order,116,4B-TR/56,4B-TR,56,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,"Second Order: The Balloon Man (Turkish, FBV San)",Turkish,,1.0,"29_TR-3, 30_TR-3, 31_TR, 32_TR, 33_TR-3, 34_TR, 35_TR-3",6,Turkish,Yardımsever bir asistansın.,0,29_TR-3,29,"Can, Gamzenin balon almak için {CEVAP} gittiğini sanıyor.","parka, okula, alışveriş merkezine",Closed-ended,Turkish,,1.0,2,Thought,193,parka,chatcmpl-9IMSeZQSnUBMfh2LFS619kF2BYsY6,length,0,2,-0.1262499,2,-0.1262499,3,-2.8264852,1,-3.0509076,Can,-4.694554,{,-7.325251,Gam,-7.710894,Y,-7.93179,Do,-8.401723,**,-8.482341,İ,-8.528419,4,-9.316167,Ben,-9.320577,0,-9.441762,C,-9.85414,R,-10.095103,CE,-10.100408,Ç,-10.525483,Bu,-10.713979,Ce,-10.831845,Bal,-10.875861,2,assistant,1714163272,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,334,335,115,,,,,,,,
266,3,Second Order,116,4B-TR/56,4B-TR,56,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,"Second Order: The Balloon Man (Turkish, FBV San)",Turkish,,1.0,"29_TR-3, 30_TR-3, 31_TR, 32_TR, 33_TR-3, 34_TR, 35_TR-3",6,Turkish,Yardımsever bir asistansın.,2,31_TR,31,"Can, baloncunun Gamze’ye nereye gittiğini söylediğini biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,159,Hayır,chatcmpl-9IMSenA2flk7ZdA79IA7Y8hprrIiL,length,0,2,-0.07171613,2,-0.07171613,1,-2.6718976, ,-10.691105,3,-11.312702,Hay,-11.778035,"
",-12.066864,E,-12.196263,-,-12.98319,**,-13.292345,0,-13.368077,4,-13.597257,{,-13.732176,Do,-13.801313,"""",-13.817742,Ç,-14.044202,H,-14.090378,Y,-14.268765,5,-14.272496,"

",-14.390281,İ,-14.395218,2,assistant,1714163272,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,397,398,115,,,,,,,,
267,3,Second Order,116,4B-TR/56,4B-TR,56,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,"Second Order: The Balloon Man (Turkish, FBV San)",Turkish,,1.0,"29_TR-3, 30_TR-3, 31_TR, 32_TR, 33_TR-3, 34_TR, 35_TR-3",6,Turkish,Yardımsever bir asistansın.,3,32_TR,32,Baloncu aslında {CEVAP} bulunmaktadır.,"parkta, okulda, alışveriş merkezinde",Closed-ended,Turkish,,,0,Reality,160,alışveriş merkezinde,chatcmpl-9IMSebZmOFrsMRRC70T9YEdZNqYOX,length,0,3,-0.25556618,3,-0.25556618,1,-1.682692,2,-3.2307878, ,-9.422988,4,-11.271638,"
",-11.682673,0,-12.060818,-,-12.937383,**,-13.519307,5,-13.675877,Ç,-13.855678,İ,-14.415459,6,-14.494101,"""",-14.587317,7,-14.653568,"

",-15.231634,   ,-15.308025," 
",-15.426194,Y,-15.452162,Do,-15.46843,3,assistant,1714163272,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,469,470,115,,,,,,,,
